satellite_id,hour,hours_since_upload,clock_error_ns,ephemeris_error_m
G07,341,1,4.7483,-0.4108
G07,342,0,1.7127,-1.8532
G07,343,1,4.9669,-2.7474
G07,344,0,2.4187,-2.7162
G07,345,1,4.3077,-2.8507
G07,346,0,1.2935,-1.6333
G07,347,1,3.5345,0.7215
G07,348,0,2.5727,2.0308
G07,349,1,3.4653,3.7598
G07,350,0,1.9802,3.4514
G07,351,1,4.1344,2.6969
G07,352,0,2.483,0.9446
G07,353,1,4.7726,-1.0302
G07,354,0,1.6952,-1.465
G07,355,1,4.4287,-1.921
G07,356,0,2.259,-2.5133
G07,357,1,3.222,-3.0626
G07,358,0,2.6836,-1.8977
G07,359,1,4.0615,0.9991
G07,360,0,2.4997,2.0214
G07,361,1,3.9486,3.1453
G07,362,0,2.55,2.929
G07,363,1,4.37,3.0043
G07,364,0,2.1642,1.1866
G07,365,1,4.4383,-0.2389
G07,366,0,2.7251,-2.4561
G07,367,1,3.9463,-3.1756
G07,368,0,1.8497,-3.9193
G07,369,1,2.6011,-1.9603
G07,370,0,1.5384,-0.4905
G07,371,1,4.6031,0.4337
G07,372,0,2.6321,2.2454
G07,373,1,3.6985,3.0829
G07,374,0,1.8494,3.4497
G07,375,1,3.9035,2.4821
G07,376,0,2.2804,1.1402
G07,377,1,5.1005,-0.6313
G07,378,0,2.9692,-1.9065
G07,379,1,4.9914,-3.1383
G07,380,0,2.7218,-3.2022
G07,381,1,2.8082,-2.8391
G07,382,0,2.6776,-0.8476
G07,383,1,3.6647,0.7587
G07,384,0,2.6507,2.1143
G07,385,1,4.6854,3.3531
G07,386,0,2.395,2.9644
G07,387,1,4.8541,2.6614
G07,388,0,1.7369,1.1118
G07,389,1,3.7739,-0.9957
G07,390,0,2.1128,-2.1374
G07,391,1,4.5464,-3.1902
G07,392,0,2.2681,-3.3678
G07,393,1,4.8941,-3.5051
G07,394,0,2.3087,-0.3621
G07,395,1,4.6425,1.2536
G07,396,0,1.4617,1.6794
G07,397,1,4.6534,3.7637
G07,398,0,1.919,2.9991
G07,399,1,4.6098,1.8368
G07,400,0,2.7599,-0.1305
G07,401,1,4.6675,-1.079
G07,402,0,2.2895,-1.9451
G07,403,1,4.6576,-3.0496
G07,404,0,3.0077,-3.8367
G07,405,1,4.5491,-2.6204
G07,406,0,2.9948,-0.6402
G07,407,1,4.8201,1.4777
G07,408,0,3.1111,2.1718
G07,409,1,4.4717,3.4
G07,410,0,2.6303,3.4251
G07,411,1,3.3738,3.137
G07,412,0,2.6054,0.2264
G07,413,1,4.0421,-1.6089
G07,414,0,2.0444,-2.3192
G07,415,1,5.2643,-2.9002
G07,416,0,2.716,-3.5903
G07,417,1,4.1116,-2.5524
G07,418,0,2.2608,-0.991
G07,419,1,4.3973,0.7443
G07,420,0,2.2906,2.3421
G07,421,1,4.3907,2.5298
G07,422,0,2.6546,3.0739
G07,423,1,3.7729,2.0847
G07,424,0,2.9474,0.3532
G07,425,1,3.9535,-0.9482
G07,426,0,2.9728,-1.5797
G07,427,1,4.9131,-2.6458
G07,428,0,2.8477,-3.389
G07,429,1,4.922,-2.2329
G07,430,0,2.8753,-1.1615
G07,431,1,4.8422,0.9027
G07,432,0,2.8152,2.3037
G07,433,1,4.4842,3.3902
G07,434,0,2.5102,2.4579
G07,435,1,3.7013,2.3467
G07,436,0,2.5022,0.0427
G07,437,1,4.7004,-0.9244
G07,438,0,2.4886,-2.2631
G07,439,1,5.3149,-2.582
G07,440,0,2.8216,-3.1252
G07,441,1,4.7509,-2.0203
G07,442,0,2.6289,-0.637
G07,443,1,3.9009,1.054
G07,444,0,3.0125,2.1893
G07,445,1,4.6498,2.76
G07,446,0,2.1647,3.1654
G07,447,1,4.3464,1.499
G07,448,0,2.2462,0.2808
G07,449,1,5.1082,-0.883
G07,450,0,2.3783,-2.6501
G07,451,1,5.3884,-2.7386
G07,452,0,2.2681,-2.5974
G07,453,1,4.7071,-1.7678
G07,454,0,2.7561,-0.1564
G07,455,1,4.1822,0.9866
G07,456,0,3.456,1.467
G07,457,1,4.7494,3.0655
G07,458,0,3.2036,3.4904
G07,459,1,5.1486,2.2619
G07,460,0,2.8952,0.4623
G07,461,1,4.9019,-0.4331
G07,462,0,2.4738,-2.6227
G07,463,1,4.7722,-2.7262
G07,464,0,3.0112,-2.6466
G07,465,1,5.3374,-1.7969
G07,466,0,2.3825,0.1074
G07,467,1,5.5384,1.1842
G07,468,0,2.2367,1.8512
G07,469,1,4.974,2.9538
G07,470,0,2.0821,2.3928
G07,471,1,4.6257,2.1878
G07,472,0,3.6502,0.7257
G07,473,1,4.6823,-0.9386
G07,474,0,3.1072,-2.2068
G07,475,1,4.8649,-2.7242
G07,476,0,3.3857,-2.9862
G07,477,1,4.8379,-1.6082
G07,478,0,2.6321,-1.104
G07,479,1,4.1565,0.9038
G07,480,0,3.3286,2.3579
G07,481,1,5.0242,3.0489
G07,482,0,2.7697,2.5912
G07,483,1,4.889,1.9814
G07,484,0,3.2306,0.5744
G07,485,1,4.8491,-1.7701
G07,486,0,3.5708,-2.5861
G07,487,1,4.9995,-2.5064
G07,488,0,3.5024,-2.8121
G07,489,1,4.9712,-1.9284
G07,490,0,3.1821,-0.2571
G07,491,1,5.8373,2.2955
G07,492,0,3.2196,1.7016
G07,493,1,4.5232,3.9931
G07,494,0,3.4455,3.1515
G07,495,1,4.9267,1.5132
G07,496,0,3.9358,0.0525
G07,497,1,5.3856,-1.754
G07,498,0,3.0052,-2.1934
G07,499,1,4.9104,-3.3129
G07,500,0,3.1303,-3.5058
G07,501,1,4.2881,-1.5764
G07,502,0,2.9272,-0.0637
G07,503,1,5.6168,1.8459
G07,504,0,2.3425,2.3344
G07,505,1,5.3401,3.4916
G07,506,0,4.283,2.5823
G07,507,1,5.6667,2.0871
G07,508,0,2.3579,0.0918
G07,509,1,5.2281,-1.9838
G07,510,0,2.1544,-3.3516
G07,511,1,5.2389,-3.3674
G07,512,0,2.8912,-3.1721
G07,513,1,4.4129,-1.9916
G07,514,0,2.3057,0.2034
G07,515,1,5.9778,0.4843
G07,516,0,2.9913,2.4954
G07,517,1,5.0604,3.6799
G07,518,0,3.0053,2.8837
G07,519,1,6.6438,1.8318
G07,520,0,4.1298,0.4447
G07,521,1,4.8965,-1.6511
G07,522,0,3.2589,-3.1358
G07,523,1,4.7545,-3.3483
G07,524,0,3.4211,-2.164
G07,525,1,4.9557,-1.5599
G07,526,0,2.4766,0.2243
G07,527,1,4.3522,1.8152
G07,528,0,3.2597,2.6509
G07,529,1,5.0727,2.7522
G07,530,0,2.6907,3.2262
G07,531,1,5.2408,1.6919
G07,532,0,3.5459,0.21
G07,533,1,4.8523,-0.4274
G07,534,0,3.7065,-2.6681
G07,535,1,5.004,-2.7952
G07,536,0,2.9577,-3.224
G07,537,1,6.1158,-1.6736
G07,538,0,2.9822,-0.1304
G07,539,1,5.7083,1.808
G07,540,0,3.8603,2.2329
G07,541,1,5.7701,3.2101
G07,542,0,3.4319,3.3439
G07,543,1,5.6599,1.8974
G07,544,0,2.4117,0.078
G07,545,1,4.9314,-1.2004
G07,546,0,3.9061,-2.8805
G07,547,1,5.0025,-2.5534
G07,548,0,3.1245,-3.3205
G07,549,1,4.9325,-1.8491
G07,550,0,3.0084,0.2823
G07,551,1,4.2649,1.2628
G07,552,0,3.4263,2.8621
G07,553,1,6.2151,3.9103
G07,554,0,2.6651,2.0463
G07,555,1,5.3973,1.4205
G07,556,0,2.8812,0.0304
G07,557,1,5.5122,-1.8917
G07,558,0,3.1766,-3.1041
G07,559,1,5.2048,-2.9654
G07,560,0,2.9631,-3.0606
G07,561,1,5.2234,-1.5645
G07,562,0,3.65,0.8396
G07,563,1,5.7198,1.9247
G07,564,0,3.3922,2.4166
G07,565,1,5.1842,2.9968
G07,566,0,3.7329,2.114
G07,567,1,5.755,1.5827
G07,568,0,3.9153,-0.3419
G07,569,1,5.0233,-1.7793
G07,570,0,3.348,-2.5046
G07,571,1,5.8817,-2.4124
G07,572,0,3.3282,-4.12
G07,573,1,5.2934,-1.405
G07,574,0,3.9434,0.208
G07,575,1,5.2626,2.4399
G07,576,0,3.0851,2.7374
G07,577,1,4.9844,3.2909
G07,578,0,4.404,2.688
G07,579,1,5.4677,0.8796
G07,580,0,3.482,0.3447
G07,581,1,5.4227,-1.8051
G07,582,0,4.1883,-2.9926
G07,583,1,6.2034,-3.702
G07,584,0,3.9877,-2.0589
G07,585,1,6.0744,-2.1906
G07,586,0,3.3445,0.0596
G07,587,1,6.0879,1.2676
G07,588,0,3.1674,2.2321
G07,589,1,5.1859,2.7729
G07,590,0,4.4835,2.4438
G07,591,1,5.954,1.5093
G07,592,0,3.702,-0.4334
G07,593,1,6.0059,-1.6748
G07,594,0,3.7607,-3.1389
G07,595,1,5.4207,-2.9392
G07,596,0,3.8396,-2.6359
G07,597,1,5.2717,-0.582
G07,598,0,3.4985,0.2178
G07,599,1,5.5666,2.6592
G07,600,0,3.6051,2.7596
G07,601,1,5.7312,2.9942
G07,602,0,3.8181,3.6261
G07,603,1,5.8341,1.5434
G07,604,0,3.4174,0.4261
G07,605,1,6.6632,-1.452
G07,606,0,4.1132,-3.0251
G07,607,1,5.9048,-3.5104
G07,608,0,3.239,-3.2473
G07,609,1,5.9269,-1.8622
G07,610,0,3.5636,0.2776
G07,611,1,6.2306,1.6928
G07,612,0,4.3796,3.3256
G07,613,1,5.2137,3.7235
G07,614,0,3.6962,2.4217
G07,615,1,5.6207,1.3694
G07,616,0,3.6433,-0.6786
G07,617,1,5.3981,-1.8002
G07,618,0,3.7826,-2.7465
G07,619,1,5.8109,-3.1338
G07,620,0,4.1703,-2.0277
G07,621,1,6.5241,-0.6947
G07,622,0,4.3211,1.2192
G07,623,1,6.0279,2.1175
G07,624,0,5.0178,1.8704
G07,625,1,5.7158,3.768
G07,626,0,4.4008,3.6198
G07,627,1,5.8884,1.1297
G07,628,0,3.7596,-0.2818
G07,629,1,6.6551,-1.2528
G07,630,0,3.9096,-2.8861
G07,631,1,5.5551,-3.3616
G07,632,0,4.4712,-1.9097
G07,633,1,5.525,-1.0723
G07,634,0,3.8414,0.7965
G07,635,1,5.6913,1.2631
G07,636,0,4.475,2.8794
G07,637,1,5.798,3.4276
G07,638,0,4.1633,2.721
G07,639,1,5.098,1.4623
G07,640,0,3.049,-0.1708
G07,641,1,6.4794,-2.5261
G07,642,0,4.1761,-2.5874
G07,643,1,5.7111,-2.8729
G07,644,0,2.6375,-2.0687
G07,645,1,5.9623,-1.2076
G07,646,0,4.5277,1.2188
G07,647,1,6.2018,2.7516
G07,648,0,3.2762,3.2983
G07,649,1,5.9066,2.9206
G07,650,0,3.1017,2.7383
G07,651,1,6.4208,1.7127
G07,652,0,4.6611,-0.8667
G07,653,1,6.6403,-1.4624
G07,654,0,3.958,-3.0296
G07,655,1,5.5445,-2.5339
G07,656,0,3.3469,-2.2505
G07,657,1,5.725,-1.4838
G07,658,0,3.1786,0.5026
G07,659,1,5.4049,2.1785
G07,660,0,5.0064,3.1341
G07,661,1,7.0422,2.8292
G07,662,0,3.4994,2.0276
G07,663,1,6.0274,2.2037
G07,664,0,3.322,-0.3745
G07,665,1,5.7236,-2.1737
G07,666,0,3.5358,-2.709
G07,667,1,6.0629,-2.6796
G07,668,0,4.2623,-3.202
G07,669,1,6.6435,-1.7817
G07,670,0,3.256,0.2896
G07,671,1,5.6596,2.7757
G07,672,0,4.1147,3.5817
G07,673,1,5.8394,3.3413
G07,674,0,4.4486,2.6774
G07,675,1,5.9032,0.8788
G07,676,0,4.0765,-1.3659
G07,677,1,6.1055,-2.2925
G07,678,0,4.5265,-3.0505
G07,679,1,6.8255,-3.0764
G07,680,0,3.9699,-2.3475
G07,681,1,6.533,-1.6154
G07,682,0,3.9062,0.4508
G07,683,1,6.3895,2.4773
G07,684,0,4.3254,2.0942
G07,685,1,5.3744,3.0998
G07,686,0,4.0377,2.3482
G07,687,1,5.976,1.5828
G07,688,0,3.1573,-0.6447
G07,689,1,6.6348,-1.9059
G07,690,0,4.7047,-2.7312
G07,691,1,5.9339,-3.5341
G07,692,0,3.3114,-2.4678
G07,693,1,5.86,-0.3571
G07,694,0,4.1943,0.3852
G07,695,1,5.6678,3.1216
G07,696,0,4.339,2.8017
G07,697,1,6.3341,3.9473
G07,698,0,4.1684,2.5737
G07,699,1,6.8758,0.1265
G07,700,0,4.057,-0.4078
G07,701,1,5.949,-2.0739
G07,702,0,4.0097,-3.3081
G07,703,1,6.0272,-2.8117
G07,704,0,4.5004,-2.2297
G07,705,1,7.5714,-0.0529
G07,706,0,3.4256,0.693
G07,707,1,7.5435,2.1346
G07,708,0,5.465,2.964
G07,709,1,6.2307,3.5096
G07,710,0,4.3926,2.4441
G07,711,1,7.1444,1.1297
G07,712,0,4.5205,-0.2297
G07,713,1,6.809,-2.5896
G07,714,0,5.4489,-2.8852
G07,715,1,6.2784,-3.8681
G07,716,0,3.7888,-1.5289
G07,717,1,7.2639,-0.6525
G07,718,0,3.6057,0.502
G07,719,1,5.601,1.745
G10,0,0,-0.0328,-0.0202
G10,1,1,1.4144,1.8539
G10,2,0,-0.5816,3.2212
G10,3,1,1.4752,3.0177
G10,4,0,-0.3341,2.396
G10,5,1,1.2006,0.5995
G10,6,0,-0.496,-1.5542
G10,7,1,1.7535,-2.4805
G10,8,0,-0.4382,-2.9947
G10,9,1,1.7721,-2.3789
G10,10,0,-0.0048,-0.8605
G10,11,1,0.2888,0.208
G10,12,0,0.2673,1.8045
G10,13,1,2.0017,3.1634
G10,14,0,0.4987,3.142
G10,15,1,1.3625,1.5803
G10,16,0,-0.2341,0.665
G10,17,1,2.5566,-1.7336
G10,18,0,0.3335,-2.106
G10,19,1,1.3509,-2.8049
G10,20,0,0.6247,-1.613
G10,21,1,1.5521,-0.4104
G10,22,0,-0.8446,1.5266
G10,23,1,1.9774,2.4588
G10,24,0,0.9713,2.4224
G10,25,1,0.8695,1.9976
G10,26,0,0.1153,0.8715
G10,27,1,1.0419,-0.4447
G10,28,0,1.2996,-2.3011
G10,29,1,2.212,-3.1137
G10,30,0,0.8022,-1.8364
G10,31,1,2.0037,-0.9432
G10,32,0,-1.489,0.3645
G10,33,1,1.1647,1.6736
G10,34,0,0.2824,2.545
G10,35,1,1.0636,2.1029
G10,36,0,-0.1841,1.8306
G10,37,1,1.1696,-0.3398
G10,38,0,-0.0236,-1.5543
G10,39,1,1.8209,-3.7743
G10,40,0,0.8341,-2.0599
G10,41,1,0.9721,-2.0823
G10,42,0,0.0051,-0.5569
G10,43,1,1.713,0.5963
G10,44,0,-0.3642,3.0565
G10,45,1,1.0668,3.2671
G10,46,0,0.4907,1.3402
G10,47,1,1.9733,0.6925
G10,48,0,0.0396,-0.8226
G10,49,1,1.8939,-1.8804
G10,50,0,0.9861,-2.5785
G10,51,1,0.8485,-2.4629
G10,52,0,2.0076,-0.8167
G10,53,1,3.0021,1.1008
G10,54,0,0.4757,2.0444
G10,55,1,1.6391,2.0474
G10,56,0,0.3603,3.0097
G10,57,1,1.3297,1.7069
G10,58,0,0.8494,-0.4192
G10,59,1,1.427,-1.9423
G10,60,0,-0.0951,-3.0822
G10,61,1,1.1827,-2.0497
G10,62,0,-0.1359,-1.7914
G10,63,1,1.4225,0.1369
G10,64,0,1.1496,1.5525
G10,65,1,1.8975,2.3404
G10,66,0,-0.2689,3.509
G10,67,1,1.3007,2.4577
G10,68,0,1.0308,0.5912
G10,69,1,2.341,-0.4442
G10,70,0,1.4254,-2.3212
G10,71,1,1.0248,-2.8848
G10,72,0,0.5694,-2.3664
G10,73,1,1.5476,-1.9319
G10,74,0,0.7315,1.1543
G10,75,1,2.0504,2.1237
G10,76,0,0.8023,2.82
G10,77,1,2.3302,2.7818
G10,78,0,0.3087,1.2814
G10,79,1,1.6677,0.2464
G10,80,0,0.3193,-1.3554
G10,81,1,2.0736,-2.1397
G10,82,0,1.2459,-2.6615
G10,83,1,1.0873,-2.0221
G10,84,0,0.5502,-1.2405
G10,85,1,2.6415,1.1988
G10,86,0,0.7555,2.8605
G10,87,1,1.4997,3.0203
G10,88,0,0.4872,2.1475
G10,89,1,1.431,1.6475
G10,90,0,0.3478,-0.3967
G10,91,1,0.813,-1.5314
G10,92,0,1.1766,-2.681
G10,93,1,1.7678,-2.2404
G10,94,0,1.8961,-2.037
G10,95,1,2.3571,-0.072
G10,96,0,0.5886,1.635
G10,97,1,1.6776,2.6739
G10,98,0,-0.0359,3.0257
G10,99,1,0.9092,1.9658
G10,100,0,0.4383,-0.2674
G10,101,1,2.0632,-1.9416
G10,102,0,0.6602,-3.0354
G10,103,1,2.2237,-3.0324
G10,104,0,0.3922,-1.9061
G10,105,1,1.5308,-0.6074
G10,106,0,-0.203,1.2248
G10,107,1,2.9941,3.4079
G10,108,0,0.7271,3.0566
G10,109,1,0.9795,2.9422
G10,110,0,1.1313,0.8603
G10,111,1,2.7174,-0.602
G10,112,0,0.4381,-1.7749
G10,113,1,1.4146,-2.2433
G10,114,0,0.1088,-2.9231
G10,115,1,1.5149,-1.0922
G10,116,0,0.3724,-0.4236
G10,117,1,1.7012,1.6699
G10,118,0,0.0623,2.1297
G10,119,1,3.2671,2.3584
G10,120,0,0.5653,1.653
G10,121,1,1.8316,0.6241
G10,122,0,1.3046,-1.3808
G10,123,1,1.3781,-1.8523
G10,124,0,0.7205,-2.0402
G10,125,1,0.8136,-1.9796
G10,126,0,1.8844,-0.8989
G10,127,1,1.9811,1.0205
G10,128,0,0.4805,2.0451
G10,129,1,1.9294,2.5376
G10,130,0,1.5151,2.5449
G10,131,1,2.2783,1.5423
G10,132,0,0.6739,-0.7331
G10,133,1,1.803,-1.8222
G10,134,0,0.2319,-2.8743
G10,135,1,1.8649,-1.6576
G10,136,0,-0.7359,-1.6236
G10,137,1,3.1592,0.0841
G10,138,0,1.2933,1.5678
G10,139,1,1.8035,1.7002
G10,140,0,0.9925,2.3722
G10,141,1,1.7399,1.7451
G10,142,0,1.8851,1.4114
G10,143,1,2.3342,-1.2791
G10,144,0,0.2269,-2.1596
G10,145,1,3.2419,-2.7878
G10,146,0,-0.4477,-1.9201
G10,147,1,2.7984,-1.4621
G10,148,0,1.0259,0.91
G10,149,1,2.2057,1.8237
G10,150,0,1.5183,2.5659
G10,151,1,1.4109,1.6572
G10,152,0,1.6709,1.5303
G10,153,1,2.3228,-0.4231
G10,154,0,0.6601,-2.2059
G10,155,1,2.0383,-3.4384
G10,156,0,0.5542,-2.7219
G10,157,1,2.6462,-1.6218
G10,158,0,1.442,0.3951
G10,159,1,2.915,1.6576
G10,160,0,1.0068,2.102
G10,161,1,2.7456,3.4245
G10,162,0,1.2081,2.7483
G10,163,1,1.4628,0.1691
G10,164,0,1.5139,-0.921
G10,165,1,3.0987,-2.2336
G10,166,0,0.5412,-2.828
G10,167,1,1.4837,-2.6615
G10,168,0,1.606,-0.6528
G10,169,1,2.5801,-0.0297
G10,170,0,0.8576,1.5154
G10,171,1,3.0577,2.5272
G10,172,0,0.4542,2.4929
G10,173,1,2.0315,2.0375
G10,174,0,0.6674,-0.7277
G10,175,1,1.1791,-1.6402
G10,176,0,0.7787,-3.1761
G10,177,1,3.1024,-2.3204
G10,178,0,1.0964,-1.2125
G10,179,1,2.8138,-0.5479
G10,180,0,0.5308,1.635
G10,181,1,2.6741,2.5543
G10,182,0,0.6535,2.9657
G10,183,1,2.0281,2.08
G10,184,0,1.9773,0.4401
G10,185,1,1.5732,-1.2759
G10,186,0,1.731,-2.1022
G10,187,1,2.4113,-2.8933
G10,188,0,1.4525,-2.6701
G10,189,1,2.6723,-1.3599
G10,190,0,0.6743,0.2266
G10,191,1,2.2954,1.9445
G10,192,0,1.3346,1.2174
G10,193,1,2.0608,2.4269
G10,194,0,2.073,1.0746
G10,195,1,2.6281,0.6034
G10,196,0,0.4743,-1.4179
G10,197,1,2.0888,-2.7152
G10,198,0,0.7783,-2.9603
G10,199,1,4.1162,-1.466
G10,200,0,1.8799,-0.2011
G10,201,1,1.6542,1.4026
G10,202,0,1.8759,2.0352
G10,203,1,3.1369,3.0663
G10,204,0,2.3339,1.9858
G10,205,1,1.97,0.7322
G10,206,0,2.1083,-1.5133
G10,207,1,1.4275,-2.0395
G10,208,0,1.047,-2.7291
G10,209,1,3.163,-2.5668
G10,210,0,0.2416,-0.4196
G10,211,1,2.0649,-0.0179
G10,212,0,1.956,1.667
G10,213,1,2.6113,2.9007
G10,214,0,1.957,2.4464
G10,215,1,3.529,0.8093
G10,216,0,1.7844,-0.2488
G10,217,1,3.4571,-1.3618
G10,218,0,0.9778,-2.2518
G10,219,1,3.1957,-2.3896
G10,220,0,0.7863,-2.1377
G10,221,1,2.6952,-0.4898
G10,222,0,1.8162,0.2759
G10,223,1,2.9012,2.2431
G10,224,0,0.9206,2.4461
G10,225,1,2.5999,0.8445
G10,226,0,1.0115,0.5985
G10,227,1,3.0396,-0.9322
G10,228,0,1.302,-1.4274
G10,229,1,3.316,-2.3085
G10,230,0,1.1517,-2.2399
G10,231,1,2.6263,-1.3753
G10,232,0,1.6842,-0.0111
G10,233,1,3.6261,1.7087
G10,234,0,1.816,3.2038
G10,235,1,3.3749,2.1086
G10,236,0,1.7294,2.0511
G10,237,1,3.3074,-0.18
G10,238,0,1.1119,-0.9624
G10,239,1,2.3745,-2.5316
G10,240,0,2.401,-2.7352
G10,241,1,2.407,-2.3326
G10,242,0,1.7027,-1.1795
G10,243,1,2.6936,1.1427
G10,244,0,2.2678,2.503
G10,245,1,2.4393,3.2618
G10,246,0,1.3663,1.8091
G10,247,1,2.7617,1.6895
G10,248,0,1.6445,-0.5314
G10,249,1,3.8086,-2.4745
G10,250,0,0.8275,-3.3416
G10,251,1,3.0981,-2.3942
G10,252,0,2.457,-1.3601
G10,253,1,2.6664,0.1497
G10,254,0,1.6548,0.9549
G10,255,1,4.4596,2.8409
G10,256,0,1.7201,2.9001
G10,257,1,3.3281,1.8042
G10,258,0,1.2516,0.5797
G10,259,1,3.1555,-1.5187
G10,260,0,2.4363,-2.2862
G10,261,1,3.3648,-2.1264
G10,262,0,1.65,-1.9904
G10,263,1,3.4231,-1.0108
G10,264,0,1.6809,0.889
G10,265,1,2.4259,3.1339
G10,266,0,0.8579,2.2194
G10,267,1,3.7364,2.7027
G10,268,0,1.0884,1.4252
G10,269,1,3.8367,-0.3723
G10,270,0,3.1733,-2.5492
G10,271,1,3.4067,-2.1569
G10,272,0,2.2096,-2.6408
G10,273,1,2.8565,-1.337
G10,274,0,2.1789,0.2111
G10,275,1,3.6297,1.1601
G10,276,0,1.5948,2.1634
G10,277,1,2.8268,3.1387
G10,278,0,1.7992,2.943
G10,279,1,3.1706,0.5413
G10,280,0,1.8107,-1.3848
G10,281,1,3.0395,-1.8394
G10,282,0,1.8277,-3.0561
G10,283,1,2.5561,-2.3251
G10,284,0,1.8172,-0.4184
G10,285,1,2.3311,0.6388
G10,286,0,1.87,1.3487
G10,287,1,2.6334,2.5041
G10,288,0,1.3449,2.5069
G10,289,1,3.0307,1.1262
G10,290,0,2.0572,0.4032
G10,291,1,4.0722,-2.4824
G10,292,0,2.1549,-2.7108
G10,293,1,3.2362,-2.7113
G10,294,0,1.9047,-1.6071
G10,295,1,2.829,-0.4641
G10,296,0,1.5935,1.5011
G10,297,1,3.515,2.8767
G10,298,0,1.58,2.8207
G10,299,1,3.7353,2.5088
G10,300,0,1.8414,0.5051
G10,301,1,3.3068,-1.421
G10,302,0,1.7768,-1.9727
G10,303,1,3.577,-2.8006
G10,304,0,2.0245,-2.5986
G10,305,1,3.6247,-0.995
G10,306,0,1.7547,0.4478
G10,307,1,3.1991,1.8652
G10,308,0,2.3013,2.55
G10,309,1,4.1583,3.1209
G10,310,0,1.4278,1.4365
G10,311,1,2.888,-0.2359
G10,312,0,3.0949,-1.789
G10,313,1,3.4785,-2.3365
G10,314,0,1.3904,-2.9809
G10,315,1,2.5955,-2.0702
G10,316,0,0.3455,-0.0675
G10,317,1,4.472,1.4052
G10,318,0,1.1778,2.1738
G10,319,1,3.0477,2.3697
G10,320,0,2.4918,2.4029
G10,321,1,2.6619,1.0563
G10,322,0,2.8854,-0.1348
G10,323,1,4.9732,-2.5044
G10,324,0,3.6397,-2.881
G10,325,1,3.0088,-2.1591
G10,326,0,1.7047,-0.9728
G10,327,1,2.6053,0.4212
G10,328,0,2.785,1.8808
G10,329,1,3.4535,2.9233
G10,330,0,2.7318,1.8789
G10,331,1,3.7192,1.4602
G10,332,0,2.1703,0.3945
G10,333,1,2.7148,-1.9165
G10,334,0,0.9809,-2.7777
G10,335,1,4.1707,-2.67
G10,336,0,1.3338,-2.0567
G10,337,1,2.5719,-0.8098
G10,338,0,2.3348,0.7145
G10,339,1,4.0712,2.3896
G10,340,0,2.1739,2.6258
G10,341,1,3.8894,2.5233
G10,342,0,2.3291,1.0652
G10,343,1,3.3388,-0.5048
G10,344,0,1.9568,-2.115
G10,345,1,3.3155,-2.8631
G10,346,0,1.7685,-2.2173
G10,347,1,4.2343,-0.7305
G10,348,0,1.4566,0.8534
G10,349,1,3.3156,2.0987
G10,350,0,1.6694,2.7113
G10,351,1,3.6894,2.0426
G10,352,0,2.5478,2.1582
G10,353,1,3.4227,0.6921
G10,354,0,2.104,-1.1176
G10,355,1,2.2666,-1.4964
G10,356,0,3.08,-2.8114
G10,357,1,2.42,-1.7903
G10,358,0,1.412,-0.3603
G10,359,1,3.7953,0.7403
G10,360,0,2.8909,2.6217
G10,361,1,4.1304,2.7958
G10,362,0,1.4532,2.6273
G10,363,1,3.4304,0.4573
G10,364,0,3.048,0.1892
G10,365,1,3.5739,-1.1219
G10,366,0,2.3397,-2.8675
G10,367,1,3.2496,-1.7604
G10,368,0,1.854,-1.0668
G10,369,1,3.3028,0.079
G10,370,0,2.9015,1.5598
G10,371,1,3.4036,3.121
G10,372,0,3.2383,2.8811
G10,373,1,3.2732,1.57
G10,374,0,2.3832,0.3559
G10,375,1,3.0952,-1.008
G10,376,0,2.3989,-3.1393
G10,377,1,3.1414,-2.869
G10,378,0,2.3208,-1.2899
G10,379,1,3.8212,-0.9474
G10,380,0,2.5011,0.806
G10,381,1,3.8832,2.5099
G10,382,0,3.0789,2.7323
G10,383,1,4.6471,2.721
G10,384,0,1.9955,1.9603
G10,385,1,3.9095,-0.8049
G10,386,0,3.3575,-1.1161
G10,387,1,3.7161,-2.8458
G10,388,0,2.3264,-2.2316
G10,389,1,4.4781,-1.1921
G10,390,0,2.4957,0.6814
G10,391,1,3.5812,2.0701
G10,392,0,2.2853,2.7506
G10,393,1,3.7076,2.6863
G10,394,0,2.2467,2.3569
G10,395,1,3.366,0.1103
G10,396,0,3.6876,-0.8435
G10,397,1,2.4339,-2.5713
G10,398,0,1.4515,-3.1111
G10,399,1,2.0156,-2.1304
G10,400,0,1.8471,-0.762
G10,401,1,2.8934,0.9082
G10,402,0,2.2753,2.75
G10,403,1,4.6419,3.0985
G10,404,0,2.3383,3.1668
G10,405,1,2.9596,0.6871
G10,406,0,2.4896,0.5021
G10,407,1,3.7443,-1.8746
G10,408,0,1.7256,-2.2915
G10,409,1,4.4175,-2.2001
G10,410,0,2.2028,-1.8574
G10,411,1,3.1457,0.04
G10,412,0,1.9573,1.0348
G10,413,1,3.6553,2.3875
G10,414,0,2.2799,2.873
G10,415,1,3.9552,1.85
G10,416,0,2.7046,0.0867
G10,417,1,3.9827,-1.0075
G10,418,0,1.7532,-1.9345
G10,419,1,3.4311,-2.6546
G10,420,0,3.2907,-1.8356
G10,421,1,3.9671,-1.0021
G10,422,0,3.1792,0.9711
G10,423,1,3.6065,1.8031
G10,424,0,1.4652,2.7847
G10,425,1,3.9252,2.9399
G10,426,0,2.8678,1.8418
